doc_index,register,n_tokens,n_sents,pos_counts_json,n_unique_lemmas,top_deprel_json
676,informal,138,10,"{""ADJ"": 8, ""ADP"": 12, ""ADV"": 20, ""AUX"": 10, ""CCONJ"": 4, ""DET"": 6, ""INTJ"": 1, ""NOUN"": 21, ""PART"": 6, ""PRON"": 15, ""PUNCT"": 12, ""SCONJ"": 4, ""SPACE"": 5, ""VERB"": 14}",75,"{""advmod"": 23, ""nsubj"": 15, ""punct"": 12, ""ROOT"": 10, ""case"": 9, ""obl"": 8, ""mark"": 8, ""obj"": 8, ""dep"": 6, ""det"": 6, ""aux"": 6, ""cop"": 4}"
677,informal,172,12,"{""ADJ"": 9, ""ADP"": 15, ""ADV"": 26, ""AUX"": 17, ""CCONJ"": 4, ""DET"": 10, ""INTJ"": 1, ""NOUN"": 25, ""PART"": 5, ""PRON"": 19, ""PUNCT"": 14, ""SCONJ"": 5, ""SPACE"": 6, ""VERB"": 16}",84,"{""advmod"": 26, ""nsubj"": 19, ""punct"": 14, ""ROOT"": 12, ""case"": 11, ""aux"": 11, ""det"": 10, ""obl"": 9, ""mark"": 9, ""obj"": 9, ""dep"": 6, ""advcl"": 6}"
678,informal,170,12,"{""ADJ"": 9, ""ADP"": 14, ""ADV"": 23, ""AUX"": 13, ""CCONJ"": 6, ""DET"": 8, ""INTJ"": 1, ""NOUN"": 28, ""PART"": 9, ""PRON"": 20, ""PUNCT"": 13, ""SCONJ"": 4, ""SPACE"": 5, ""VERB"": 17}",89,"{""advmod"": 25, ""nsubj"": 18, ""punct"": 13, ""ROOT"": 12, ""case"": 11, ""obl"": 10, ""mark"": 10, ""obj"": 10, ""det"": 8, ""aux"": 6, ""cc"": 6, ""dep"": 5}"
679,informal,219,12,"{""ADJ"": 13, ""ADP"": 21, ""ADV"": 27, ""AUX"": 19, ""CCONJ"": 8, ""DET"": 13, ""INTJ"": 1, ""NOUN"": 33, ""NUM"": 3, ""PART"": 9, ""PRON"": 21, ""PUNCT"": 13, ""SCONJ"": 7, ""SPACE"": 6, ""VERB"": 25}",99,"{""advmod"": 28, ""nsubj"": 20, ""mark"": 16, ""case"": 15, ""punct"": 13, ""det"": 13, ""obj"": 13, ""ROOT"": 12, ""obl"": 12, ""aux"": 11, ""cc"": 8, ""cop"": 7}"
680,informal,220,12,"{""ADJ"": 12, ""ADP"": 18, ""ADV"": 32, ""AUX"": 21, ""CCONJ"": 4, ""DET"": 10, ""INTJ"": 1, ""NOUN"": 28, ""NUM"": 3, ""PART"": 9, ""PRON"": 28, ""PUNCT"": 15, ""SCONJ"": 8, ""SPACE"": 7, ""VERB"": 24}",102,"{""advmod"": 33, ""nsubj"": 22, ""punct"": 15, ""case"": 15, ""mark"": 15, ""aux"": 15, ""obl"": 14, ""ROOT"": 12, ""det"": 10, ""advcl"": 10, ""obj"": 10, ""dep"": 7}"
681,informal,324,16,"{""ADJ"": 12, ""ADP"": 32, ""ADV"": 33, ""AUX"": 16, ""CCONJ"": 6, ""DET"": 13, ""INTJ"": 1, ""NOUN"": 57, ""NUM"": 32, ""PART"": 7, ""PRON"": 36, ""PROPN"": 1, ""PUNCT"": 20, ""SCONJ"": 10, ""SPACE"": 12, ""VERB"": 36}",123,"{""nsubj"": 34, ""advmod"": 32, ""case"": 29, ""nummod"": 25, ""punct"": 20, ""obj"": 19, ""mark"": 17, ""ROOT"": 16, ""obl"": 16, ""det"": 13, ""nmod"": 13, ""dep"": 12}"
682,informal,284,12,"{""ADJ"": 12, ""ADP"": 28, ""ADV"": 29, ""AUX"": 22, ""CCONJ"": 7, ""DET"": 11, ""INTJ"": 1, ""NOUN"": 47, ""NUM"": 6, ""PART"": 8, ""PRON"": 36, ""PROPN"": 1, ""PUNCT"": 27, ""SCONJ"": 9, ""SPACE"": 5, ""VERB"": 35}",119,"{""nsubj"": 33, ""advmod"": 29, ""punct"": 26, ""case"": 23, ""obl"": 21, ""obj"": 21, ""aux"": 16, ""mark"": 15, ""ROOT"": 12, ""det"": 11, ""advcl"": 9, ""amod"": 8}"
683,informal,204,13,"{""ADJ"": 14, ""ADP"": 17, ""ADV"": 25, ""AUX"": 15, ""CCONJ"": 7, ""DET"": 11, ""INTJ"": 1, ""NOUN"": 30, ""PART"": 8, ""PRON"": 24, ""PROPN"": 1, ""PUNCT"": 15, ""SCONJ"": 7, ""SPACE"": 6, ""VERB"": 23}",99,"{""advmod"": 27, ""nsubj"": 22, ""punct"": 16, ""obl"": 14, ""ROOT"": 13, ""case"": 13, ""mark"": 12, ""det"": 11, ""obj"": 9, ""aux"": 9, ""dep"": 7, ""advcl"": 7}"
684,informal,203,12,"{""ADJ"": 11, ""ADP"": 17, ""ADV"": 28, ""AUX"": 13, ""CCONJ"": 7, ""DET"": 7, ""INTJ"": 1, ""NOUN"": 29, ""NUM"": 4, ""PART"": 10, ""PRON"": 21, ""PUNCT"": 17, ""SCONJ"": 5, ""SPACE"": 8, ""VERB"": 25}",99,"{""advmod"": 32, ""nsubj"": 21, ""punct"": 17, ""case"": 13, ""obj"": 13, ""ROOT"": 12, ""obl"": 12, ""mark"": 11, ""aux"": 9, ""dep"": 8, ""det"": 7, ""advcl"": 7}"
685,informal,203,12,"{""ADJ"": 11, ""ADP"": 17, ""ADV"": 28, ""AUX"": 13, ""CCONJ"": 7, ""DET"": 7, ""INTJ"": 1, ""NOUN"": 29, ""NUM"": 4, ""PART"": 10, ""PRON"": 21, ""PUNCT"": 17, ""SCONJ"": 5, ""SPACE"": 8, ""VERB"": 25}",99,"{""advmod"": 32, ""nsubj"": 21, ""punct"": 17, ""case"": 13, ""obj"": 13, ""ROOT"": 12, ""obl"": 12, ""mark"": 11, ""aux"": 9, ""dep"": 8, ""det"": 7, ""advcl"": 7}"
686,informal,214,13,"{""ADJ"": 12, ""ADP"": 21, ""ADV"": 21, ""AUX"": 17, ""CCONJ"": 6, ""DET"": 14, ""INTJ"": 2, ""NOUN"": 33, ""PART"": 9, ""PRON"": 25, ""PUNCT"": 14, ""SCONJ"": 8, ""SPACE"": 6, ""VERB"": 26}",101,"{""nsubj"": 24, ""advmod"": 23, ""mark"": 16, ""case"": 15, ""obj"": 15, ""punct"": 14, ""det"": 14, ""ROOT"": 13, ""obl"": 12, ""aux"": 11, ""advcl"": 8, ""amod"": 7}"
687,informal,36,1,"{""ADP"": 2, ""ADV"": 2, ""AUX"": 3, ""CCONJ"": 3, ""NOUN"": 5, ""PART"": 1, ""PRON"": 5, ""PUNCT"": 4, ""SCONJ"": 1, ""SPACE"": 3, ""VERB"": 7}",24,"{""nsubj"": 5, ""conj"": 5, ""cc"": 4, ""aux"": 3, ""punct"": 3, ""dep"": 3, ""mark"": 3, ""advmod"": 2, ""obj"": 2, ""acl:relcl"": 1, ""advcl"": 1, ""ROOT"": 1}"
688,informal,96,5,"{""ADJ"": 2, ""ADP"": 8, ""ADV"": 4, ""AUX"": 8, ""CCONJ"": 3, ""DET"": 3, ""NOUN"": 13, ""PART"": 3, ""PRON"": 21, ""PROPN"": 1, ""PUNCT"": 7, ""SCONJ"": 3, ""SPACE"": 3, ""VERB"": 17}",53,"{""nsubj"": 16, ""punct"": 7, ""obj"": 7, ""advmod"": 6, ""case"": 6, ""aux"": 5, ""advcl"": 5, ""ROOT"": 5, ""mark"": 5, ""acl:relcl"": 4, ""obl"": 4, ""cc"": 3}"
689,informal,142,2,"{""ADJ"": 10, ""ADP"": 14, ""ADV"": 16, ""AUX"": 13, ""CCONJ"": 6, ""DET"": 7, ""NOUN"": 14, ""PART"": 4, ""PRON"": 19, ""PUNCT"": 10, ""SCONJ"": 3, ""SPACE"": 6, ""VERB"": 20}",67,"{""nsubj"": 17, ""advmod"": 13, ""aux"": 11, ""case"": 11, ""conj"": 10, ""punct"": 10, ""mark"": 9, ""obl"": 8, ""advcl"": 7, ""det"": 7, ""cc"": 6, ""dep"": 6}"
690,informal,81,3,"{""ADJ"": 1, ""ADP"": 4, ""ADV"": 10, ""AUX"": 5, ""CCONJ"": 5, ""NOUN"": 9, ""PART"": 5, ""PRON"": 14, ""PROPN"": 1, ""PUNCT"": 6, ""SCONJ"": 1, ""SPACE"": 2, ""SYM"": 1, ""VERB"": 17}",48,"{""advmod"": 11, ""nsubj"": 8, ""punct"": 7, ""mark"": 7, ""cc"": 6, ""conj"": 6, ""advcl"": 5, ""nmod:poss"": 5, ""obj"": 5, ""aux"": 4, ""ROOT"": 3, ""dep"": 2}"
691,informal,98,3,"{""ADJ"": 9, ""ADP"": 7, ""ADV"": 9, ""AUX"": 7, ""CCONJ"": 6, ""DET"": 2, ""NOUN"": 12, ""NUM"": 1, ""PART"": 4, ""PRON"": 7, ""PUNCT"": 9, ""SCONJ"": 2, ""SPACE"": 3, ""SYM"": 2, ""VERB"": 18}",61,"{""nsubj"": 9, ""conj"": 9, ""punct"": 9, ""cc"": 8, ""mark"": 8, ""aux"": 6, ""advmod"": 6, ""advcl"": 6, ""amod"": 5, ""obj"": 5, ""case"": 4, ""dep"": 3}"
692,informal,251,11,"{""ADJ"": 15, ""ADP"": 19, ""ADV"": 27, ""AUX"": 16, ""CCONJ"": 14, ""DET"": 10, ""NOUN"": 34, ""NUM"": 1, ""PART"": 6, ""PRON"": 34, ""PROPN"": 5, ""PUNCT"": 20, ""SCONJ"": 7, ""SPACE"": 8, ""VERB"": 35}",129,"{""advmod"": 28, ""nsubj"": 25, ""punct"": 20, ""conj"": 18, ""case"": 16, ""obj"": 15, ""cc"": 14, ""amod"": 13, ""obl"": 13, ""ROOT"": 11, ""aux"": 11, ""mark"": 9}"
693,informal,425,15,"{""ADJ"": 29, ""ADP"": 26, ""ADV"": 48, ""AUX"": 25, ""CCONJ"": 22, ""DET"": 17, ""NOUN"": 61, ""NUM"": 10, ""PART"": 12, ""PRON"": 55, ""PROPN"": 8, ""PUNCT"": 34, ""SCONJ"": 12, ""SPACE"": 16, ""VERB"": 50}",177,"{""advmod"": 52, ""nsubj"": 41, ""punct"": 35, ""obj"": 27, ""conj"": 27, ""cc"": 25, ""case"": 21, ""obl"": 19, ""amod"": 18, ""det"": 17, ""dep"": 16, ""ROOT"": 15}"
694,informal,292,12,"{""ADJ"": 18, ""ADP"": 18, ""ADV"": 40, ""AUX"": 19, ""CCONJ"": 16, ""DET"": 9, ""NOUN"": 40, ""NUM"": 3, ""PART"": 6, ""PRON"": 39, ""PROPN"": 5, ""PUNCT"": 23, ""SCONJ"": 8, ""SPACE"": 9, ""VERB"": 39}",142,"{""advmod"": 38, ""nsubj"": 30, ""punct"": 22, ""conj"": 18, ""obj"": 16, ""cc"": 16, ""case"": 15, ""amod"": 14, ""aux"": 13, ""ROOT"": 12, ""obl"": 12, ""mark"": 10}"
695,informal,332,15,"{""ADJ"": 20, ""ADP"": 26, ""ADV"": 40, ""AUX"": 23, ""CCONJ"": 16, ""DET"": 10, ""NOUN"": 39, ""NUM"": 1, ""PART"": 8, ""PRON"": 47, ""PROPN"": 7, ""PUNCT"": 27, ""SCONJ"": 12, ""SPACE"": 12, ""VERB"": 44}",153,"{""advmod"": 41, ""nsubj"": 38, ""punct"": 27, ""conj"": 20, ""case"": 20, ""obj"": 18, ""cc"": 16, ""mark"": 16, ""obl"": 16, ""ROOT"": 15, ""amod"": 15, ""aux"": 15}"
696,informal,386,16,"{""ADJ"": 25, ""ADP"": 26, ""ADV"": 46, ""AUX"": 25, ""CCONJ"": 22, ""DET"": 19, ""NOUN"": 55, ""NUM"": 2, ""PART"": 8, ""PRON"": 52, ""PROPN"": 7, ""PUNCT"": 29, ""SCONJ"": 11, ""SPACE"": 10, ""VERB"": 49}",171,"{""advmod"": 44, ""nsubj"": 38, ""punct"": 29, ""conj"": 28, ""obj"": 25, ""cc"": 23, ""det"": 20, ""case"": 20, ""amod"": 18, ""aux"": 18, ""obl"": 18, ""ROOT"": 16}"
697,informal,271,11,"{""ADJ"": 19, ""ADP"": 19, ""ADV"": 27, ""AUX"": 20, ""CCONJ"": 16, ""DET"": 10, ""NOUN"": 35, ""NUM"": 1, ""PART"": 7, ""PRON"": 38, ""PROPN"": 5, ""PUNCT"": 21, ""SCONJ"": 8, ""SPACE"": 8, ""SYM"": 1, ""VERB"": 36}",137,"{""advmod"": 29, ""nsubj"": 28, ""punct"": 22, ""conj"": 19, ""cc"": 17, ""obj"": 16, ""case"": 15, ""amod"": 14, ""aux"": 13, ""obl"": 12, ""ROOT"": 11, ""mark"": 10}"
698,informal,289,10,"{""ADJ"": 16, ""ADP"": 30, ""ADV"": 32, ""AUX"": 12, ""CCONJ"": 13, ""DET"": 17, ""NOUN"": 50, ""NUM"": 3, ""PART"": 6, ""PRON"": 32, ""PROPN"": 2, ""PUNCT"": 28, ""SCONJ"": 3, ""SPACE"": 6, ""VERB"": 39}",142,"{""nsubj"": 29, ""advmod"": 28, ""punct"": 28, ""case"": 24, ""obj"": 19, ""obl"": 19, ""conj"": 17, ""det"": 17, ""advcl"": 13, ""cc"": 12, ""mark"": 12, ""aux"": 11}"
699,informal,165,5,"{""ADJ"": 10, ""ADP"": 13, ""ADV"": 30, ""AUX"": 8, ""CCONJ"": 7, ""DET"": 8, ""INTJ"": 1, ""NOUN"": 18, ""PART"": 5, ""PRON"": 21, ""PROPN"": 2, ""PUNCT"": 10, ""SCONJ"": 2, ""SPACE"": 5, ""VERB"": 25}",95,"{""advmod"": 27, ""nsubj"": 16, ""conj"": 10, ""punct"": 10, ""case"": 10, ""obl"": 10, ""obj"": 9, ""mark"": 9, ""det"": 8, ""dep"": 7, ""cc"": 7, ""aux"": 7}"
700,informal,40,4,"{""ADJ"": 2, ""ADP"": 2, ""ADV"": 5, ""AUX"": 3, ""CCONJ"": 2, ""DET"": 1, ""NOUN"": 4, ""PRON"": 6, ""PUNCT"": 5, ""SCONJ"": 1, ""SPACE"": 2, ""VERB"": 7}",27,"{""advmod"": 7, ""punct"": 5, ""ROOT"": 4, ""nsubj"": 3, ""obj"": 3, ""cc"": 2, ""aux"": 2, ""dep"": 2, ""mark"": 1, ""expl"": 1, ""cop"": 1, ""ccomp"": 1}"
701,informal,48,4,"{""ADJ"": 1, ""ADP"": 3, ""ADV"": 3, ""AUX"": 2, ""CCONJ"": 2, ""DET"": 2, ""NOUN"": 6, ""PRON"": 8, ""PROPN"": 2, ""PUNCT"": 6, ""SCONJ"": 2, ""SPACE"": 4, ""VERB"": 7}",33,"{""punct"": 6, ""ROOT"": 4, ""nsubj"": 4, ""advmod"": 4, ""dep"": 4, ""obj"": 3, ""mark"": 2, ""expl"": 2, ""cc"": 2, ""case"": 2, ""obl"": 2, ""parataxis"": 2}"
702,informal,243,13,"{""ADJ"": 22, ""ADP"": 20, ""ADV"": 32, ""AUX"": 15, ""CCONJ"": 9, ""DET"": 8, ""NOUN"": 31, ""NUM"": 2, ""PART"": 8, ""PRON"": 38, ""PUNCT"": 18, ""SCONJ"": 10, ""SPACE"": 1, ""VERB"": 29}",102,"{""advmod"": 33, ""nsubj"": 29, ""obj"": 19, ""punct"": 18, ""case"": 16, ""amod"": 14, ""ROOT"": 13, ""mark"": 13, ""obl"": 13, ""advcl"": 12, ""aux"": 9, ""det"": 8}"
703,informal,286,16,"{""ADJ"": 21, ""ADP"": 23, ""ADV"": 41, ""AUX"": 15, ""CCONJ"": 14, ""DET"": 8, ""NOUN"": 35, ""NUM"": 3, ""PART"": 9, ""PRON"": 39, ""PUNCT"": 27, ""SCONJ"": 7, ""SPACE"": 5, ""VERB"": 39}",118,"{""advmod"": 42, ""nsubj"": 30, ""punct"": 27, ""obj"": 19, ""case"": 16, ""ROOT"": 15, ""mark"": 15, ""advcl"": 12, ""amod"": 12, ""obl"": 12, ""cc"": 12, ""conj"": 10}"
704,informal,210,11,"{""ADJ"": 18, ""ADP"": 18, ""ADV"": 23, ""AUX"": 12, ""CCONJ"": 7, ""DET"": 9, ""NOUN"": 30, ""NUM"": 3, ""PART"": 7, ""PRON"": 31, ""PUNCT"": 19, ""SCONJ"": 8, ""SPACE"": 1, ""VERB"": 24}",95,"{""advmod"": 28, ""nsubj"": 25, ""punct"": 19, ""case"": 14, ""obj"": 14, ""obl"": 13, ""amod"": 12, ""ROOT"": 11, ""mark"": 10, ""advcl"": 9, ""det"": 9, ""aux"": 8}"
705,informal,225,13,"{""ADJ"": 20, ""ADP"": 20, ""ADV"": 30, ""AUX"": 14, ""CCONJ"": 7, ""DET"": 6, ""NOUN"": 28, ""NUM"": 2, ""PART"": 7, ""PRON"": 34, ""PUNCT"": 20, ""SCONJ"": 8, ""SPACE"": 1, ""VERB"": 28}",103,"{""advmod"": 32, ""nsubj"": 26, ""punct"": 20, ""obj"": 15, ""ROOT"": 13, ""mark"": 13, ""obl"": 13, ""case"": 13, ""advcl"": 12, ""amod"": 10, ""aux"": 8, ""cop"": 6}"
706,informal,297,13,"{""ADJ"": 24, ""ADP"": 31, ""ADV"": 32, ""AUX"": 17, ""CCONJ"": 10, ""DET"": 11, ""NOUN"": 46, ""NUM"": 4, ""PART"": 13, ""PRON"": 37, ""PUNCT"": 26, ""SCONJ"": 12, ""SPACE"": 3, ""VERB"": 31}",119,"{""advmod"": 34, ""nsubj"": 28, ""punct"": 26, ""case"": 25, ""obl"": 19, ""mark"": 18, ""obj"": 18, ""advcl"": 16, ""amod"": 15, ""ROOT"": 13, ""fixed"": 12, ""det"": 11}"
707,informal,695,22,"{""ADJ"": 53, ""ADP"": 58, ""ADV"": 76, ""AUX"": 42, ""CCONJ"": 37, ""DET"": 17, ""NOUN"": 86, ""NUM"": 7, ""PART"": 18, ""PRON"": 99, ""PROPN"": 3, ""PUNCT"": 76, ""SCONJ"": 24, ""SPACE"": 8, ""SYM"": 1, ""VERB"": 90}",238,"{""advmod"": 79, ""punct"": 75, ""nsubj"": 71, ""case"": 45, ""mark"": 38, ""conj"": 37, ""cc"": 36, ""obj"": 36, ""obl"": 35, ""amod"": 34, ""advcl"": 28, ""ROOT"": 22}"
708,informal,252,14,"{""ADJ"": 21, ""ADP"": 27, ""ADV"": 31, ""AUX"": 18, ""CCONJ"": 7, ""DET"": 7, ""NOUN"": 31, ""NUM"": 3, ""PART"": 9, ""PRON"": 39, ""PUNCT"": 20, ""SCONJ"": 10, ""SPACE"": 1, ""VERB"": 28}",111,"{""nsubj"": 32, ""advmod"": 32, ""mark"": 20, ""punct"": 20, ""case"": 17, ""ROOT"": 14, ""obl"": 14, ""obj"": 14, ""advcl"": 13, ""amod"": 13, ""cop"": 10, ""aux"": 8}"
709,informal,197,11,"{""ADJ"": 16, ""ADP"": 17, ""ADV"": 24, ""AUX"": 13, ""CCONJ"": 7, ""DET"": 5, ""NOUN"": 25, ""NUM"": 2, ""PART"": 6, ""PRON"": 32, ""PUNCT"": 18, ""SCONJ"": 7, ""SPACE"": 1, ""VERB"": 24}",90,"{""advmod"": 26, ""nsubj"": 25, ""punct"": 18, ""case"": 13, ""obj"": 13, ""obl"": 12, ""ROOT"": 11, ""mark"": 10, ""advcl"": 10, ""amod"": 10, ""aux"": 8, ""cc"": 6}"
710,informal,210,11,"{""ADJ"": 18, ""ADP"": 17, ""ADV"": 27, ""AUX"": 13, ""CCONJ"": 6, ""DET"": 5, ""INTJ"": 1, ""NOUN"": 26, ""NUM"": 3, ""PART"": 9, ""PRON"": 33, ""PUNCT"": 18, ""SCONJ"": 7, ""SPACE"": 1, ""VERB"": 26}",94,"{""advmod"": 31, ""nsubj"": 25, ""punct"": 18, ""obj"": 16, ""case"": 13, ""advcl"": 12, ""amod"": 12, ""obl"": 12, ""ROOT"": 11, ""mark"": 11, ""aux"": 9, ""det"": 5}"
711,informal,193,11,"{""ADJ"": 17, ""ADP"": 18, ""ADV"": 19, ""AUX"": 11, ""CCONJ"": 7, ""DET"": 7, ""NOUN"": 26, ""NUM"": 2, ""PART"": 7, ""PRON"": 31, ""PUNCT"": 16, ""SCONJ"": 7, ""SPACE"": 1, ""VERB"": 24}",83,"{""advmod"": 23, ""nsubj"": 22, ""punct"": 16, ""obj"": 16, ""case"": 13, ""ROOT"": 11, ""amod"": 11, ""obl"": 11, ""mark"": 10, ""advcl"": 9, ""det"": 7, ""aux"": 7}"
712,informal,241,13,"{""ADJ"": 21, ""ADP"": 21, ""ADV"": 25, ""AUX"": 12, ""CCONJ"": 10, ""DET"": 10, ""NOUN"": 32, ""NUM"": 3, ""PART"": 7, ""PRON"": 35, ""PUNCT"": 21, ""SCONJ"": 8, ""SPACE"": 1, ""VERB"": 35}",106,"{""nsubj"": 28, ""advmod"": 25, ""punct"": 21, ""obj"": 19, ""case"": 17, ""obl"": 16, ""ROOT"": 13, ""amod"": 13, ""mark"": 12, ""advcl"": 11, ""det"": 10, ""cc"": 9}"
713,informal,280,13,"{""ADJ"": 23, ""ADP"": 27, ""ADV"": 33, ""AUX"": 15, ""CCONJ"": 10, ""DET"": 10, ""NOUN"": 34, ""NUM"": 3, ""PART"": 7, ""PRON"": 47, ""PUNCT"": 22, ""SCONJ"": 8, ""SPACE"": 4, ""VERB"": 37}",114,"{""advmod"": 34, ""nsubj"": 33, ""punct"": 22, ""case"": 21, ""obj"": 19, ""obl"": 17, ""advcl"": 16, ""amod"": 14, ""ROOT"": 13, ""mark"": 11, ""det"": 9, ""cc"": 9}"
714,informal,215,11,"{""ADJ"": 20, ""ADP"": 19, ""ADV"": 23, ""AUX"": 14, ""CCONJ"": 7, ""DET"": 9, ""NOUN"": 27, ""NUM"": 2, ""PART"": 7, ""PRON"": 32, ""PUNCT"": 17, ""SCONJ"": 9, ""SPACE"": 1, ""VERB"": 28}",95,"{""advmod"": 25, ""nsubj"": 24, ""punct"": 17, ""obj"": 16, ""mark"": 14, ""obl"": 13, ""case"": 13, ""ROOT"": 11, ""amod"": 11, ""advcl"": 10, ""aux"": 9, ""det"": 7}"
715,informal,201,12,"{""ADJ"": 16, ""ADP"": 17, ""ADV"": 20, ""AUX"": 14, ""CCONJ"": 6, ""DET"": 6, ""NOUN"": 27, ""NUM"": 4, ""PART"": 7, ""PRON"": 30, ""PROPN"": 1, ""PUNCT"": 17, ""SCONJ"": 7, ""SPACE"": 3, ""SYM"": 2, ""VERB"": 24}",90,"{""nsubj"": 23, ""advmod"": 23, ""punct"": 18, ""obj"": 15, ""case"": 13, ""ROOT"": 12, ""obl"": 11, ""mark"": 10, ""advcl"": 10, ""amod"": 10, ""aux"": 9, ""cc"": 6}"
716,informal,217,12,"{""ADJ"": 17, ""ADP"": 21, ""ADV"": 23, ""AUX"": 13, ""CCONJ"": 6, ""DET"": 6, ""INTJ"": 1, ""NOUN"": 25, ""NUM"": 2, ""PART"": 7, ""PRON"": 35, ""PROPN"": 1, ""PUNCT"": 22, ""SCONJ"": 9, ""SPACE"": 2, ""VERB"": 27}",93,"{""nsubj"": 28, ""advmod"": 27, ""punct"": 21, ""case"": 16, ""obj"": 15, ""obl"": 13, ""ROOT"": 12, ""mark"": 12, ""advcl"": 10, ""amod"": 10, ""aux"": 8, ""det"": 6}"
717,informal,203,11,"{""ADJ"": 17, ""ADP"": 18, ""ADV"": 21, ""AUX"": 13, ""CCONJ"": 7, ""DET"": 5, ""NOUN"": 25, ""NUM"": 4, ""PART"": 6, ""PRON"": 33, ""PUNCT"": 17, ""SCONJ"": 9, ""SPACE"": 1, ""SYM"": 1, ""VERB"": 26}",91,"{""nsubj"": 25, ""advmod"": 24, ""punct"": 17, ""case"": 14, ""obl"": 13, ""obj"": 13, ""mark"": 12, ""ROOT"": 11, ""advcl"": 10, ""amod"": 10, ""aux"": 8, ""cc"": 6}"
718,informal,286,16,"{""ADJ"": 28, ""ADP"": 28, ""ADV"": 31, ""AUX"": 18, ""CCONJ"": 9, ""DET"": 9, ""NOUN"": 36, ""NUM"": 5, ""PART"": 10, ""PRON"": 40, ""PUNCT"": 27, ""SCONJ"": 9, ""SPACE"": 1, ""VERB"": 35}",123,"{""advmod"": 35, ""nsubj"": 32, ""punct"": 27, ""case"": 20, ""obj"": 18, ""ROOT"": 16, ""mark"": 16, ""obl"": 16, ""advcl"": 15, ""amod"": 12, ""cc"": 12, ""aux"": 10}"
719,informal,278,12,"{""ADJ"": 19, ""ADP"": 25, ""ADV"": 33, ""AUX"": 13, ""CCONJ"": 9, ""DET"": 8, ""NOUN"": 31, ""NUM"": 2, ""PART"": 9, ""PRON"": 42, ""PROPN"": 1, ""PUNCT"": 28, ""SCONJ"": 11, ""SPACE"": 5, ""VERB"": 42}",116,"{""advmod"": 38, ""nsubj"": 32, ""punct"": 29, ""case"": 19, ""obl"": 17, ""mark"": 15, ""obj"": 15, ""amod"": 14, ""advcl"": 13, ""ROOT"": 12, ""aux"": 9, ""det"": 8}"
720,informal,255,15,"{""ADJ"": 19, ""ADP"": 21, ""ADV"": 25, ""AUX"": 16, ""CCONJ"": 8, ""DET"": 8, ""NOUN"": 35, ""NUM"": 4, ""PART"": 9, ""PRON"": 38, ""PROPN"": 1, ""PUNCT"": 23, ""SCONJ"": 11, ""SPACE"": 3, ""VERB"": 34}",112,"{""nsubj"": 30, ""advmod"": 29, ""punct"": 23, ""case"": 18, ""obj"": 16, ""ROOT"": 15, ""obl"": 15, ""mark"": 14, ""advcl"": 14, ""amod"": 10, ""aux"": 10, ""det"": 8}"
721,informal,305,19,"{""ADJ"": 29, ""ADP"": 31, ""ADV"": 25, ""AUX"": 17, ""CCONJ"": 11, ""DET"": 10, ""NOUN"": 41, ""NUM"": 4, ""PART"": 9, ""PRON"": 50, ""PROPN"": 2, ""PUNCT"": 26, ""SCONJ"": 8, ""SPACE"": 3, ""VERB"": 39}",132,"{""nsubj"": 33, ""advmod"": 29, ""obj"": 27, ""punct"": 26, ""case"": 22, ""ROOT"": 19, ""obl"": 19, ""mark"": 17, ""amod"": 14, ""advcl"": 11, ""cc"": 11, ""det"": 10}"
722,informal,224,14,"{""ADJ"": 20, ""ADP"": 19, ""ADV"": 22, ""AUX"": 12, ""CCONJ"": 10, ""DET"": 8, ""NOUN"": 28, ""NUM"": 3, ""PART"": 8, ""PRON"": 35, ""PUNCT"": 20, ""SCONJ"": 9, ""SPACE"": 2, ""VERB"": 28}",102,"{""advmod"": 28, ""nsubj"": 26, ""punct"": 20, ""obj"": 16, ""case"": 15, ""ROOT"": 14, ""mark"": 13, ""obl"": 13, ""advcl"": 10, ""amod"": 10, ""cc"": 9, ""det"": 8}"
723,informal,305,19,"{""ADJ"": 29, ""ADP"": 31, ""ADV"": 25, ""AUX"": 17, ""CCONJ"": 11, ""DET"": 10, ""NOUN"": 41, ""NUM"": 4, ""PART"": 9, ""PRON"": 50, ""PROPN"": 2, ""PUNCT"": 26, ""SCONJ"": 8, ""SPACE"": 3, ""VERB"": 39}",132,"{""nsubj"": 33, ""advmod"": 29, ""obj"": 27, ""punct"": 26, ""case"": 22, ""ROOT"": 19, ""obl"": 19, ""mark"": 17, ""amod"": 14, ""advcl"": 11, ""cc"": 11, ""det"": 10}"
724,informal,290,13,"{""ADJ"": 19, ""ADP"": 24, ""ADV"": 37, ""AUX"": 18, ""CCONJ"": 11, ""DET"": 9, ""NOUN"": 34, ""NUM"": 3, ""PART"": 8, ""PRON"": 49, ""PUNCT"": 26, ""SCONJ"": 12, ""SPACE"": 5, ""VERB"": 35}",109,"{""advmod"": 36, ""nsubj"": 34, ""punct"": 26, ""obj"": 20, ""case"": 19, ""mark"": 17, ""obl"": 16, ""ROOT"": 13, ""advcl"": 13, ""amod"": 13, ""aux"": 11, ""cc"": 10}"
