doc_index,register,pca1,pca2,explained_var_pc1,explained_var_pc2
921,informal,0.1889144,-0.34550315,0.078987226,0.055545554
922,informal,0.1889144,-0.34550315,0.078987226,0.055545554
923,informal,0.1889144,-0.34550315,0.078987226,0.055545554
924,informal,0.3176733,0.38368204,0.078987226,0.055545554
925,informal,0.3176733,0.38368204,0.078987226,0.055545554
926,informal,0.3176733,0.38368204,0.078987226,0.055545554
927,informal,0.3176733,0.38368204,0.078987226,0.055545554
928,informal,0.3176733,0.38368204,0.078987226,0.055545554
929,informal,0.3176733,0.38368204,0.078987226,0.055545554
930,informal,0.3176733,0.38368204,0.078987226,0.055545554
931,informal,0.3176733,0.38368204,0.078987226,0.055545554
932,informal,0.3176733,0.38368204,0.078987226,0.055545554
933,informal,0.3176733,0.38368204,0.078987226,0.055545554
934,informal,0.3176733,0.38368204,0.078987226,0.055545554
935,informal,0.3176733,0.38368204,0.078987226,0.055545554
936,informal,0.3176733,0.38368204,0.078987226,0.055545554
937,informal,0.3176733,0.38368204,0.078987226,0.055545554
938,informal,0.3176733,0.38368204,0.078987226,0.055545554
939,informal,0.3176733,0.38368204,0.078987226,0.055545554
940,informal,0.3176733,0.38368204,0.078987226,0.055545554
941,informal,0.3176733,0.38368204,0.078987226,0.055545554
942,informal,0.3176733,0.38368204,0.078987226,0.055545554
943,informal,0.3176733,0.38368204,0.078987226,0.055545554
944,informal,0.3176733,0.38368204,0.078987226,0.055545554
945,informal,0.3176733,0.38368204,0.078987226,0.055545554
946,informal,0.3176733,0.38368204,0.078987226,0.055545554
947,informal,0.3176733,0.38368204,0.078987226,0.055545554
948,informal,0.3176733,0.38368204,0.078987226,0.055545554
949,informal,0.3176733,0.38368204,0.078987226,0.055545554
950,informal,0.3176733,0.38368204,0.078987226,0.055545554
951,informal,0.3176733,0.38368204,0.078987226,0.055545554
952,informal,0.3176733,0.38368204,0.078987226,0.055545554
953,informal,0.3176733,0.38368204,0.078987226,0.055545554
954,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
955,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
956,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
957,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
958,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
959,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
960,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
961,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
962,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
963,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
964,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
965,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
966,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
967,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
968,informal,-0.28358936,-0.109656826,0.078987226,0.055545554
969,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
970,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
971,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
972,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
973,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
974,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
975,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
976,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
977,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
978,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
979,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
980,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
981,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
982,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
983,informal,-0.28358933,-0.109656855,0.078987226,0.055545554
984,informal,-0.28624946,0.20023263,0.078987226,0.055545554
985,informal,-0.28905973,0.20944975,0.078987226,0.055545554
986,informal,-0.19569454,0.22422773,0.078987226,0.055545554
987,informal,-0.30453914,0.14333914,0.078987226,0.055545554
988,informal,-0.07001964,0.22694917,0.078987226,0.055545554
989,informal,-0.20466381,0.11630272,0.078987226,0.055545554
990,informal,-0.25896022,0.20091054,0.078987226,0.055545554
991,informal,-0.32033285,0.07840963,0.078987226,0.055545554
992,informal,-0.14726621,0.20124857,0.078987226,0.055545554
993,informal,0.19622818,0.13130036,0.078987226,0.055545554
994,informal,0.19622818,0.13130036,0.078987226,0.055545554
995,informal,0.19622818,0.13130036,0.078987226,0.055545554
996,informal,0.19622818,0.13130036,0.078987226,0.055545554
997,informal,0.19622818,0.13130036,0.078987226,0.055545554
998,informal,0.19622818,0.13130036,0.078987226,0.055545554
999,informal,0.19622818,0.13130036,0.078987226,0.055545554
1000,informal,0.19622818,0.13130036,0.078987226,0.055545554
1001,informal,0.19622818,0.13130036,0.078987226,0.055545554
1002,informal,0.19622818,0.13130036,0.078987226,0.055545554
1003,informal,0.19622818,0.13130036,0.078987226,0.055545554
1004,informal,0.19622818,0.13130036,0.078987226,0.055545554
1005,informal,0.19622818,0.13130036,0.078987226,0.055545554
1006,informal,0.19622818,0.13130036,0.078987226,0.055545554
1007,informal,0.19622818,0.13130036,0.078987226,0.055545554
1008,informal,0.19622818,0.13130036,0.078987226,0.055545554
1009,informal,0.19622818,0.13130036,0.078987226,0.055545554
1010,informal,0.19622818,0.13130036,0.078987226,0.055545554
1011,informal,0.19622818,0.13130036,0.078987226,0.055545554
1012,informal,0.19622818,0.13130036,0.078987226,0.055545554
1013,informal,0.19622818,0.13130036,0.078987226,0.055545554
1014,informal,0.19622818,0.13130036,0.078987226,0.055545554
1015,informal,0.19622818,0.13130036,0.078987226,0.055545554
1016,informal,0.19622818,0.13130036,0.078987226,0.055545554
1017,informal,0.19622818,0.13130036,0.078987226,0.055545554
1018,informal,0.19622818,0.13130036,0.078987226,0.055545554
1019,informal,0.19622818,0.13130036,0.078987226,0.055545554
1020,informal,0.19622818,0.13130036,0.078987226,0.055545554
1021,informal,0.17881654,-0.33938384,0.078987226,0.055545554
1022,informal,0.14542699,-0.25677666,0.078987226,0.055545554
1023,informal,0.13229322,-0.21970813,0.078987226,0.055545554
1024,informal,-0.020779993,-0.045200255,0.078987226,0.055545554
1025,informal,-0.016986117,-0.0798462,0.078987226,0.055545554
1026,informal,0.07506816,0.0144638065,0.078987226,0.055545554
1027,informal,0.07506816,0.0144638065,0.078987226,0.055545554
1028,informal,0.07506816,0.0144638065,0.078987226,0.055545554
1029,informal,0.07506816,0.0144638065,0.078987226,0.055545554
1030,informal,0.07506816,0.0144638065,0.078987226,0.055545554
1031,informal,0.07506816,0.0144638065,0.078987226,0.055545554
1032,informal,0.07506816,0.0144638065,0.078987226,0.055545554
1033,informal,0.07506816,0.0144638065,0.078987226,0.055545554
1034,informal,0.07506816,0.0144638065,0.078987226,0.055545554
1035,informal,0.07506816,0.0144638065,0.078987226,0.055545554
1036,informal,0.046595808,-0.082409024,0.078987226,0.055545554
1037,informal,0.06072205,-0.0737272,0.078987226,0.055545554
1038,informal,0.061478768,-0.05151924,0.078987226,0.055545554
1039,informal,0.0577222,-0.02365454,0.078987226,0.055545554
1040,informal,-0.10946797,-0.11027852,0.078987226,0.055545554
1041,informal,-0.10484197,-0.10967342,0.078987226,0.055545554
1042,informal,-0.07196087,-0.09019672,0.078987226,0.055545554
1043,informal,-0.098944455,-0.09791133,0.078987226,0.055545554
1044,informal,-0.10590661,-0.113212705,0.078987226,0.055545554
1045,informal,-0.10375074,-0.073934086,0.078987226,0.055545554
1046,informal,-0.09632732,-0.10157694,0.078987226,0.055545554
1047,informal,0.04530591,-0.19730228,0.078987226,0.055545554
1048,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1049,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1050,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1051,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1052,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1053,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1054,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1055,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1056,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1057,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1058,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1059,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1060,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1061,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1062,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1063,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1064,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1065,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1066,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1067,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1068,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1069,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1070,informal,-0.24474345,0.03244289,0.078987226,0.055545554
1071,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1072,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1073,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1074,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1075,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1076,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1077,informal,-0.24474345,0.032442886,0.078987226,0.055545554
1078,informal,-0.2856622,-0.037755933,0.078987226,0.055545554
1079,informal,-0.2434158,-0.022368658,0.078987226,0.055545554
1080,informal,-0.1979729,0.017361194,0.078987226,0.055545554
1081,informal,-0.1267286,0.008108776,0.078987226,0.055545554
1082,informal,-0.21963187,-0.008543183,0.078987226,0.055545554
1083,informal,-0.13018653,0.041430287,0.078987226,0.055545554
1084,informal,-0.17605627,0.080403104,0.078987226,0.055545554
1085,informal,-0.14996208,-0.09799284,0.078987226,0.055545554
1086,informal,-0.12838104,0.14126122,0.078987226,0.055545554
1087,informal,-0.24342874,0.008499684,0.078987226,0.055545554
1088,informal,-0.10630739,0.07368973,0.078987226,0.055545554
1089,informal,0.19250472,0.024101403,0.078987226,0.055545554
1090,informal,-0.23862268,-0.05176232,0.078987226,0.055545554
1091,informal,-0.26442972,0.011458244,0.078987226,0.055545554
1092,informal,-0.22745864,0.029599173,0.078987226,0.055545554
1093,informal,-0.1580975,-0.055364285,0.078987226,0.055545554
1094,informal,-0.19232005,0.029931104,0.078987226,0.055545554
1095,informal,-0.07779397,0.20388517,0.078987226,0.055545554
1096,informal,-0.2928758,-0.025154449,0.078987226,0.055545554
1097,informal,-0.247284,0.02390527,0.078987226,0.055545554
1098,informal,0.0024765504,0.16501679,0.078987226,0.055545554
1099,informal,-0.24306472,0.054568723,0.078987226,0.055545554
1100,informal,-0.198614,0.003410617,0.078987226,0.055545554
1101,informal,-0.17368922,-0.0076010954,0.078987226,0.055545554
1102,informal,-0.25112906,0.012626028,0.078987226,0.055545554
1103,informal,-0.19038881,0.04182448,0.078987226,0.055545554
1104,informal,-0.351632,0.10920739,0.078987226,0.055545554
1105,informal,-0.112203985,0.096182965,0.078987226,0.055545554
1106,informal,-0.24312887,-0.011255857,0.078987226,0.055545554
1107,informal,-0.19682443,0.0036541137,0.078987226,0.055545554
1108,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1109,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1110,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1111,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1112,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1113,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1114,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1115,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1116,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1117,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1118,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1119,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1120,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1121,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1122,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1123,informal,-0.48492754,0.0095061315,0.078987226,0.055545554
1124,informal,0.080627024,0.3018001,0.078987226,0.055545554
1125,informal,0.07665887,0.32614264,0.078987226,0.055545554
1126,informal,0.12884845,0.327314,0.078987226,0.055545554
1127,informal,0.13095778,0.29472145,0.078987226,0.055545554
1128,informal,0.07557215,0.30438843,0.078987226,0.055545554
1129,informal,0.105658695,0.29850483,0.078987226,0.055545554
1130,informal,0.13043596,0.25670496,0.078987226,0.055545554
1131,informal,0.09478385,0.3181281,0.078987226,0.055545554
1132,informal,0.21088459,0.15674892,0.078987226,0.055545554
1133,informal,0.1671225,0.2992033,0.078987226,0.055545554
1134,informal,0.06617209,0.3463108,0.078987226,0.055545554
1135,informal,0.062461,0.30857518,0.078987226,0.055545554
1136,informal,0.24228966,0.19069944,0.078987226,0.055545554
1137,informal,0.11074029,0.32464492,0.078987226,0.055545554
1138,informal,0.23744717,0.210713,0.078987226,0.055545554
1139,informal,0.09894111,0.31853288,0.078987226,0.055545554
1140,informal,0.09883731,0.30227277,0.078987226,0.055545554
1141,informal,0.034995556,0.20719223,0.078987226,0.055545554
1142,informal,0.090820804,0.30569872,0.078987226,0.055545554
1143,informal,0.095745,0.30519485,0.078987226,0.055545554
1144,informal,0.12860245,0.3043594,0.078987226,0.055545554
1145,informal,0.08602003,0.30933854,0.078987226,0.055545554
1146,informal,0.06512471,0.3151299,0.078987226,0.055545554
1147,informal,0.071481675,0.29669043,0.078987226,0.055545554
1148,informal,0.054676034,0.31174895,0.078987226,0.055545554
1149,informal,0.048689574,0.23747975,0.078987226,0.055545554
1150,informal,0.14510706,0.3111094,0.078987226,0.055545554
1151,informal,0.11773062,0.28141224,0.078987226,0.055545554
1152,informal,0.06851919,0.2870369,0.078987226,0.055545554
1153,informal,0.10513965,0.29699227,0.078987226,0.055545554
1154,informal,-0.1349432,-0.16605766,0.078987226,0.055545554
1155,informal,-0.024425074,-0.22043093,0.078987226,0.055545554
1156,informal,-0.03642491,-0.12282523,0.078987226,0.055545554
1157,informal,0.023892514,-0.19564292,0.078987226,0.055545554
1158,informal,0.026648495,-0.20507318,0.078987226,0.055545554
1159,informal,-0.106671326,-0.16368502,0.078987226,0.055545554
1160,informal,-0.03456197,-0.18872477,0.078987226,0.055545554
1161,informal,-0.1650136,-0.15326327,0.078987226,0.055545554
1162,informal,0.010199666,-0.05227088,0.078987226,0.055545554
1163,informal,-0.10743346,-0.22071393,0.078987226,0.055545554
1164,informal,-0.0900159,-0.23021281,0.078987226,0.055545554
1165,informal,0.0010314364,-0.19165914,0.078987226,0.055545554
1166,informal,0.059177294,-0.17233905,0.078987226,0.055545554
1167,informal,0.059177294,-0.17233905,0.078987226,0.055545554
1168,informal,0.059177294,-0.17233905,0.078987226,0.055545554
1169,informal,0.059177294,-0.17233905,0.078987226,0.055545554
1170,informal,0.059177294,-0.17233905,0.078987226,0.055545554
1171,informal,0.059177287,-0.17233902,0.078987226,0.055545554
1172,informal,0.059177294,-0.17233905,0.078987226,0.055545554
1173,informal,0.059177294,-0.17233905,0.078987226,0.055545554
1174,informal,0.059177294,-0.17233905,0.078987226,0.055545554
1175,informal,0.059177294,-0.17233905,0.078987226,0.055545554
1176,informal,0.059177294,-0.17233905,0.078987226,0.055545554
1177,informal,0.3600883,0.23616776,0.078987226,0.055545554
1178,informal,0.3600883,0.23616776,0.078987226,0.055545554
1179,informal,0.3600883,0.23616776,0.078987226,0.055545554
1180,informal,0.3600883,0.23616776,0.078987226,0.055545554
1181,informal,0.3600883,0.23616776,0.078987226,0.055545554
1182,informal,0.3600883,0.23616776,0.078987226,0.055545554
1183,informal,0.3600883,0.23616776,0.078987226,0.055545554
1184,informal,0.3600883,0.23616776,0.078987226,0.055545554
1185,informal,0.3600883,0.23616776,0.078987226,0.055545554
1186,informal,0.3600883,0.23616776,0.078987226,0.055545554
1187,informal,0.3600883,0.23616776,0.078987226,0.055545554
1188,informal,0.3600883,0.23616776,0.078987226,0.055545554
1189,informal,0.3600883,0.23616776,0.078987226,0.055545554
1190,informal,0.3600883,0.23616776,0.078987226,0.055545554
1191,informal,0.20685436,0.19673672,0.078987226,0.055545554
1192,informal,0.20685436,0.19673672,0.078987226,0.055545554
1193,informal,0.20685436,0.19673672,0.078987226,0.055545554
1194,informal,0.20685436,0.19673672,0.078987226,0.055545554
1195,informal,0.20685436,0.19673672,0.078987226,0.055545554
1196,informal,0.20685436,0.19673672,0.078987226,0.055545554
1197,informal,0.0395283,-0.2520664,0.078987226,0.055545554
1198,informal,0.0599554,-0.23597725,0.078987226,0.055545554
1199,informal,0.04869756,-0.22139843,0.078987226,0.055545554
1200,informal,0.05488881,-0.28818223,0.078987226,0.055545554
1201,informal,0.078341335,-0.23692186,0.078987226,0.055545554
1202,informal,0.041914295,-0.25659654,0.078987226,0.055545554
1203,informal,0.065302156,-0.26241687,0.078987226,0.055545554
1204,informal,0.089379005,-0.21201326,0.078987226,0.055545554
1205,informal,0.0671291,-0.25839192,0.078987226,0.055545554
1206,informal,0.06671151,-0.2625575,0.078987226,0.055545554
1207,informal,0.060119525,-0.22523686,0.078987226,0.055545554
1208,informal,0.057191152,-0.24697734,0.078987226,0.055545554
1209,informal,0.057794064,-0.24488267,0.078987226,0.055545554
1210,informal,0.07430237,-0.2707227,0.078987226,0.055545554
1211,informal,0.068033904,-0.2529269,0.078987226,0.055545554
1212,informal,0.102296695,-0.24487402,0.078987226,0.055545554
1213,informal,0.04687068,-0.26540115,0.078987226,0.055545554
1214,informal,0.08081592,-0.21137667,0.078987226,0.055545554
1215,informal,0.046047673,-0.2640728,0.078987226,0.055545554
1216,informal,0.054608423,-0.30779317,0.078987226,0.055545554
1217,informal,0.080561556,-0.20903891,0.078987226,0.055545554
1218,informal,0.052616596,-0.2434324,0.078987226,0.055545554
1219,informal,0.054301318,-0.22908019,0.078987226,0.055545554
1220,informal,0.105668575,-0.19686916,0.078987226,0.055545554
1221,informal,0.05414815,-0.230034,0.078987226,0.055545554
