human_dep_distance_mean,human_tree_depth_mean,human_tree_depth_max,human_subordinate_clause_rate,human_n_sentences,llm_dep_distance_mean,llm_tree_depth_mean,llm_tree_depth_max,llm_subordinate_clause_rate,llm_n_sentences
3.1,4.0,4.0,0.5,2,4.203389830508475,4.333333333333333,5.0,1.3333333333333333,3
3.5,3.25,4.0,0.75,4,3.4657534246575343,5.333333333333333,6.0,1.3333333333333333,3
3.814814814814815,3.0,4.0,1.0,4,3.4782608695652173,5.0,6.0,2.0,3
2.9166666666666665,4.0,4.0,1.0,1,3.275,5.333333333333333,7.0,2.3333333333333335,3
2.9473684210526314,2.0,3.0,1.0,2,3.2318840579710146,4.0,6.0,1.25,4
3.8947368421052633,4.0,4.0,1.5,2,2.9479166666666665,4.0,7.0,1.0,5
3.25,6.0,6.0,3.0,1,4.168,2.6666666666666665,6.0,0.5555555555555556,9
2.890909090909091,3.75,4.0,1.25,4,3.324561403508772,3.0,5.0,0.8571428571428571,7
2.888888888888889,3.0,3.0,0.0,2,4.21978021978022,3.5,8.0,0.6,10
3.0952380952380953,5.0,5.0,1.0,1,4.516746411483253,3.090909090909091,5.0,0.7272727272727273,11
2.4,2.6666666666666665,3.0,0.0,3,3.43359375,3.9285714285714284,9.0,0.7142857142857143,14
3.631205673758865,4.25,7.0,1.25,8,4.287425149700598,3.0526315789473686,7.0,0.3157894736842105,19
3.349282296650718,3.25,6.0,0.625,16,3.5865384615384617,3.0,7.0,0.8333333333333334,18
2.125,2.0,2.0,0.0,1,4.3538461538461535,4.5,6.0,2.5,2
2.7857142857142856,5.0,5.0,2.0,1,3.2322274881516586,3.3125,7.0,0.5625,16
2.582608695652174,2.411764705882353,4.0,0.29411764705882354,17,3.236514522821577,3.75,7.0,0.5625,16
3.0,3.0,3.0,0.0,1,4.402061855670103,2.8333333333333335,6.0,0.6666666666666666,6
1.8333333333333333,2.0,2.0,0.0,1,3.5314685314685317,3.7142857142857144,5.0,0.7142857142857143,7
1.9230769230769231,2.5,3.0,0.5,2,4.594594594594595,3.888888888888889,7.0,0.7777777777777778,9
2.6666666666666665,3.5,5.0,1.5,2,3.8058823529411763,3.789473684210526,6.0,0.7894736842105263,19
