Abstract_POS_Proportions,Generated_Abstract_POS_Proportions,Abstract_Word_Length,Generated_Abstract_Word_Length
ADJ:0.0780 | ADP:0.1330 | ADV:0.0596 | AUX:0.0367 | CCONJ:0.0367 | DET:0.0780 | NOUN:0.2202 | NUM:0.0275 | PART:0.0229 | PRON:0.0734 | PROPN:0.0321 | PUNCT:0.0688 | SCONJ:0.0183 | VERB:0.1147,,218,0
ADJ:0.0840 | ADP:0.1261 | ADV:0.0168 | AUX:0.0420 | CCONJ:0.0336 | DET:0.0756 | NOUN:0.3277 | NUM:0.0336 | PART:0.0252 | PRON:0.0504 | PUNCT:0.0504 | SCONJ:0.0336 | VERB:0.1008,,119,0
ADJ:0.0990 | ADP:0.1535 | ADV:0.0693 | AUX:0.0297 | CCONJ:0.0446 | DET:0.0545 | NOUN:0.2624 | NUM:0.0248 | PART:0.0198 | PRON:0.0693 | PROPN:0.0099 | PUNCT:0.0446 | SCONJ:0.0149 | VERB:0.1040,,202,0
ADJ:0.0972 | ADP:0.1620 | ADV:0.0648 | AUX:0.0417 | CCONJ:0.0463 | DET:0.0509 | NOUN:0.2500 | NUM:0.0093 | PART:0.0231 | PRON:0.0741 | PROPN:0.0046 | PUNCT:0.0602 | SCONJ:0.0278 | VERB:0.0880,,216,0
ADJ:0.1419 | ADP:0.1014 | ADV:0.0405 | AUX:0.0203 | CCONJ:0.0405 | DET:0.0878 | NOUN:0.2095 | NUM:0.0203 | PART:0.0203 | PRON:0.0878 | PROPN:0.0068 | PUNCT:0.1014 | SCONJ:0.0135 | VERB:0.1081,,148,0
ADJ:0.0719 | ADP:0.1307 | ADV:0.0654 | AUX:0.0196 | CCONJ:0.0261 | DET:0.0654 | NOUN:0.2549 | NUM:0.0131 | PART:0.0196 | PRON:0.0915 | PUNCT:0.0719 | SCONJ:0.0131 | VERB:0.1569,,153,0
ADJ:0.0956 | ADP:0.1434 | ADV:0.0294 | AUX:0.0294 | CCONJ:0.0735 | DET:0.0404 | NOUN:0.2831 | NUM:0.0074 | PART:0.0074 | PRON:0.0919 | PROPN:0.0110 | PUNCT:0.0662 | SCONJ:0.0184 | VERB:0.1029,,272,0
ADJ:0.0927 | ADP:0.1291 | ADV:0.0695 | AUX:0.0397 | CCONJ:0.0430 | DET:0.0695 | NOUN:0.2450 | PART:0.0331 | PRON:0.0530 | PUNCT:0.0762 | SCONJ:0.0199 | VERB:0.1291,,302,0
ADJ:0.1111 | ADP:0.1282 | ADV:0.0256 | AUX:0.0427 | CCONJ:0.0342 | DET:0.0513 | NOUN:0.2735 | PART:0.0256 | PRON:0.0684 | PUNCT:0.0513 | SCONJ:0.0513 | VERB:0.1368,,117,0
ADJ:0.0976 | ADP:0.1463 | ADV:0.0244 | AUX:0.0244 | CCONJ:0.0488 | DET:0.0325 | NOUN:0.3089 | PART:0.0244 | PRON:0.0813 | PROPN:0.0081 | PUNCT:0.1057 | SCONJ:0.0081 | VERB:0.0894,,123,0
ADJ:0.0514 | ADP:0.0888 | ADV:0.0374 | AUX:0.0327 | CCONJ:0.0514 | DET:0.0514 | NOUN:0.2804 | NUM:0.0140 | PART:0.0327 | PRON:0.0654 | PROPN:0.0421 | PUNCT:0.1168 | SCONJ:0.0280 | VERB:0.1075,,214,0
ADJ:0.1033 | ADP:0.1467 | ADV:0.0733 | AUX:0.0500 | CCONJ:0.0400 | DET:0.0400 | NOUN:0.2400 | NUM:0.0133 | PART:0.0233 | PRON:0.0600 | PUNCT:0.0933 | SCONJ:0.0167 | VERB:0.1000,,300,0
ADJ:0.0847 | ADP:0.1271 | ADV:0.0593 | AUX:0.0424 | CCONJ:0.0508 | DET:0.0593 | NOUN:0.2881 | PART:0.0169 | PRON:0.1017 | PUNCT:0.0508 | SCONJ:0.0169 | VERB:0.1017,,118,0
ADJ:0.0796 | ADP:0.0841 | ADV:0.0929 | AUX:0.0398 | CCONJ:0.0265 | DET:0.0708 | NOUN:0.1991 | PART:0.0310 | PRON:0.1416 | PROPN:0.0265 | PUNCT:0.0575 | SCONJ:0.0398 | SYM:0.0044 | VERB:0.1062,,226,0
ADJ:0.0736 | ADP:0.1350 | ADV:0.0675 | AUX:0.0429 | CCONJ:0.0613 | DET:0.0184 | NOUN:0.3067 | NUM:0.0061 | PART:0.0184 | PRON:0.0368 | PROPN:0.0184 | PUNCT:0.0552 | SCONJ:0.0429 | VERB:0.1166,,163,0
ADJ:0.1348 | ADP:0.1348 | ADV:0.0337 | AUX:0.0337 | CCONJ:0.0562 | DET:0.0337 | NOUN:0.3146 | NUM:0.0225 | PART:0.0225 | PRON:0.0225 | PUNCT:0.0787 | SCONJ:0.0112 | VERB:0.1011,,89,0
